Date,User,Tweet,original,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,,Stance_weighted_reach
2024-07-09 11:43:27+00:00,43977236,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,380,0,Neither,0,50, 297.13996875633507 , 297.14 
2024-07-09 11:39:28+00:00,759290912342237184,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,1506,0,Neither,0,50, 365.89380993132477 , 365.89 
2024-07-09 11:37:13+00:00,1763171091827007488,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,700,0,Neither,0,50, 327.6253943517295 , 327.63 
2024-07-09 11:34:57+00:00,1392398951454756867,rt herbertong robotera unveiled xhand gamechanger embodied ai 12 active degree freedom builtin tactile sensor,"RT @herbertong: RobotEra just unveiled Xhand – a game-changer in embodied AI!

With 12 active degrees of freedom, built-in tactile sensors,…",24,0,474,0.7845,Neither,0.7845,89.22, 549.8909468159707 , 549.89 
2024-07-09 11:33:58+00:00,604852104,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,4329,0,Neither,0,50, 418.6661410498267 , 418.67 
2024-07-09 11:33:29+00:00,559404995,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,697,0,Neither,0,50, 327.4109551381186 , 327.41 
2024-07-09 11:28:58+00:00,198452257,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,679,0,Neither,0,50, 326.1046399085076 , 326.10 
2024-07-09 11:27:46+00:00,182935271,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,25351,0,Neither,0,50, 507.0306450685378 , 507.03 
2024-07-09 11:24:34+00:00,19819827,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,3619,0,Neither,0,50, 409.7114652409909 , 409.71 
2024-07-09 11:22:01+00:00,1602581479208505344,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,325,0,Neither,0,50, 289.3448690683354 , 289.34 
2024-07-09 11:20:50+00:00,1599177530124156928,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,445,0,Neither,0,50, 305.01594760100323 , 305.02 
2024-07-09 11:18:58+00:00,365559923,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,142,0,Neither,0,50, 248.14223151299535 , 248.14 
2024-07-09 11:17:58+00:00,338234427,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,3251,0,Neither,0,50, 404.35127353338504 , 404.35 
2024-07-09 11:14:04+00:00,67321823,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,148,0,Neither,0,50, 250.19731529727295 , 250.20 
2024-07-09 11:09:26+00:00,1470067499299446787,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,34,0,Neither,0,50, 177.76740307447068 , 177.77 
2024-07-09 11:01:25+00:00,1595743403920265217,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,3091,0,Neither,0,50, 401.8286704853656 , 401.83 
2024-07-09 10:52:55+00:00,3792541,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,7389,0,Neither,0,50, 445.3941506971123 , 445.39 
2024-07-09 10:46:58+00:00,1711495613676732416,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,"RT @femtejuli: Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s min…",24,0,80,0,Neither,0,50, 219.72245773362195 , 219.72 
2024-07-09 10:46:04+00:00,812609248282759168,chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu ministerråd har kört fast och diskuterade senast clientsidescanning den utgående eukommissionen vill fortfarande låta ai granska innehållet httpstcoyedq6iaggf httpstcowg48nziddo,"Chat Control 2 – sommaruppdatering

• Europaparlamentet säger nej till Chat Control 2 i alla dess bärande delar.

• EU:s ministerråd har kört fast och diskuterade senast client-side-scanning.

• Den utgående EU-kommissionen vill fortfarande låta AI granska innehållet i… https://t.co/yEDq6iaGGF https://t.co/wG48nziDdo",24,39,1896,0,Neither,0,50, 377.4014484967507 , 377.40 
2024-07-09 08:24:07+00:00,1741491213683904512,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,166,0.8074,Neither,0.8074,90.37, 462.5131008281022 , 462.51 
2024-07-09 08:12:23+00:00,1807832885954764801,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,47,0.8074,Neither,0.8074,90.37, 349.84043535574614 , 349.84 
2024-07-09 07:42:49+00:00,715260592454508545,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,99,0.8074,Neither,0.8074,90.37, 416.16922970774385 , 416.17 
2024-07-09 07:37:00+00:00,1613563809662115842,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,645,0.8074,Neither,0.8074,90.37, 584.7661511568338 , 584.77 
2024-07-09 06:34:13+00:00,1685944138720493568,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,88,0.8074,Neither,0.8074,90.37, 405.63806873269345 , 405.64 
2024-07-09 06:33:56+00:00,1784577411193143296,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,119,0.8074,Neither,0.8074,90.37, 432.6456287952135 , 432.65 
2024-07-09 05:55:45+00:00,1693949805389594624,rt dexenetwork weve sharing vision dexeai daos week finally bundled ai excels digesting data wi,"RT @DexeNetwork: ✨ We've been sharing vision on #DeXeAI and DAOs for a week, and finally, bundled it all.

🤖AI excels at digesting data. Wi…",24,0,207,0.8074,Neither,0.8074,90.37, 482.35331626260813 , 482.35 
2024-07-09 09:32:03+00:00,86422544,rt rcalo im testifying u senate thursday ai need privacy law httpstcojbslc72ols whats example,RT @rcalo: I’m testifying before the U.S. Senate Thursday on AI and the need for privacy laws. https://t.co/jBSLC72OLs What’s your example…,23,0,1185,0,Neither,0,50, 353.91707897788353 , 353.92 
2024-07-09 09:25:01+00:00,15528088,rt rcalo im testifying u senate thursday ai need privacy law httpstcojbslc72ols whats example,RT @rcalo: I’m testifying before the U.S. Senate Thursday on AI and the need for privacy laws. https://t.co/jBSLC72OLs What’s your example…,23,0,2530,0,Neither,0,50, 391.8184880272562 , 391.82 
2024-07-09 09:04:43+00:00,385014876,rt forrester vp principal analyst andras cser cover genai fraud management byline article ftadviser httpstcoupgs,"RT @forrester: VP, Principal Analyst Andras Cser covers genAI and fraud management in this byline article for @FTAdviser. https://t.co/UPgS…",23,0,88,-0.5859,Neither,-0.5859,20.7, 92.91477285345529 , 92.91 
2024-07-09 08:17:45+00:00,18484673,rt rcalo im testifying u senate thursday ai need privacy law httpstcojbslc72ols whats example,RT @rcalo: I’m testifying before the U.S. Senate Thursday on AI and the need for privacy laws. https://t.co/jBSLC72OLs What’s your example…,23,0,4081,0,Neither,0,50, 415.71711716848955 , 415.72 
2024-07-09 07:54:37+00:00,21895594,rt horizoneu ai scientific discovery 10 emerging technology 2024 list wef youre researcher using,"RT @HorizonEU: AI for scientific discovery is on the 🔝 of the 10 Emerging Technologies of 2024 list by @wef.

If you're a researcher using…",23,0,437,0,Capabilities,0,50, 304.1109455188223 , 304.11 
2024-07-09 06:59:45+00:00,811212999692152833,rt alizee_inboston next week ill attending ethcc rwasummit brussels cant wait share casper_networks unique,"RT @alizee_inboston: Next week, I'll be attending @EthCC and the @rwasummit in Brussels. 💫 

I can’t wait to share @Casper_Network's unique…",23,0,156,-0.5702,Neither,-0.5702,21.49, 108.65872235693513 , 108.66 
2024-07-09 11:53:04+00:00,1780339497378385920,rt nimlayer mission help manage deploy monetize ai model ease here sneak preview nim layer,"RT @NIMlayer: Our mission is to help you manage, deploy, and monetize your AI models with ease. 

Here's a sneak preview of the NIM Layer d…",21,0,3,0.6369,Capabilities,0.6369,81.84, 113.45433051405185 , 113.45 
2024-07-09 11:43:52+00:00,1579330125325295617,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,7,0.7906,Both,0.7906,89.53, 186.1724012265957 , 186.17 
2024-07-09 11:43:52+00:00,1779789331919470592,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,2,0.7906,Both,0.7906,89.53, 98.35875820445587 , 98.36 
2024-07-09 11:43:52+00:00,1776563705762775040,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,6,0.7906,Both,0.7906,89.53, 174.2173356449222 , 174.22 
2024-07-09 11:43:52+00:00,1771809108062040064,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,79,0.7906,Both,0.7906,89.53, 392.3228446023526 , 392.32 
2024-07-09 11:43:51+00:00,1732669660372324352,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,21,0.7906,Both,0.7906,89.53, 276.74103084917004 , 276.74 
2024-07-09 11:43:51+00:00,1764145494488760321,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,14,0.7906,Both,0.7906,89.53, 242.45173450468087 , 242.45 
2024-07-09 11:43:51+00:00,1731082501576085504,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,22,0.7906,Both,0.7906,89.53, 280.72079715213675 , 280.72 
2024-07-09 11:43:51+00:00,1776262428596084737,rt swasicom_ai ai enhances web30 marketplace improving efficiency transparency automates matching smart contract supp,"RT @swasicom_ai: AI enhances Web3.0 marketplaces by improving efficiency and transparency. It automates matching, smart contracts, and supp…",21,0,0,0.7906,Both,0.7906,89.53, -   , -   
